,match,team,alliance,leave,"ground pick-up","center line pick-up","auto scoring","teleop scoring","stage level",spotlight,"stage time","brick time","defense time","driver skill","defense skill",speed,stability,"intake consistency",scouter,comments,accuracy,timestamp
1378,2,1506,unknown,true,true,false,"[]","[am, as, sm, ss, ss, ss, as, tm]",3,true,7150,0,0,3,1,3,2,3,"ana sof (7102)","Chasis: swerve\nIntake: piso\nShooter (pivote (angulos))/torreta(360)/fijo(nosotros): pivote\nClimber: bueno, eficiente, pierde aire\nTiro con precisión: si\nAnota trap: no\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: no\nCosas relevantes: tiró a trap pero la nota se quedó en el shooter, rápido, buenos drivers, precisión con el speaker, sabe tomar estrategias alternas (no speaker=amp), recorrió toda la cancha rápido \n",,1713410024176
1379,3,694,unknown,true,true,true,"[]","[as, as, tm, sm, sm, ss, sm, sm, sm, sm, sm, ss, tm]",2,true,8500,1500,0,2,1,3,1,2,"ana sof (7102)","Chasis: swerve\nIntake: piso\nShooter (pivote (angulos))/torreta(360)/fijo(nosotros): fijo\nClimber: bueno, rápido y preciso al subir, no perdió aire \nTiro con precisión: no, no anotaba al speaker\nAnota trap: no\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: si\nCosas relevantes: muy rápido a actuar pero pocas notas anotadas en el speaker, subió rápido y no anotó la nota en trap",,1713410039380
1380,6,8873,unknown,false,true,false,"[]","[as, as, as, sm, ss, as]",2,true,22550,10550,0,2,0,1,0,3,"ana sof (7102)","Chasis: swerve\nIntake: movible\nShooter (pivote (angulos))/torreta(360)/fijo(nosotros): pivote\nClimber: malo, intentó subir, bajó y tuvo que volver a intentar\nTiro con precisión: si\nAnota trap: no\nAnota con robot haciéndole defensa: no, le bloquearon varias veces\nFouls: no \nFeeder: no\nCosas relevantes: subió y se desbalanceaba, tardó mucho en estabilizarse, inestable al momento de los choques con otros robots, malos drivers, muy pesado, intake lento por su movilidad, shooter bueno ",,1713410130579
1381,7,6989,unknown,true,true,true,"[]","[as, as, sm, sm, sm, am, am]",0,false,0,0,0,0,0,1,2,0,"ana sof (7102)","Chasis: swerve\nIntake: piso\nShooter (pivote (angulos))/torreta(360)/fijo(nosotros): pivote\nClimber: no llegó al stage a colgarse\nTiro con precisión: no\nAnota trap: no\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: no\nCosas relevantes: pésimo en general",,1713410141612
1382,8,118,unknown,true,false,true,"[ss]","[as, sm, sm, sm, ts, ss]",2,true,24700,0,0,3,2,4,4,4,"ana sof (7102)","Chasis: swerve\nIntake: doble intake de piso\nShooter (pivote (angulos))/torreta(360)/fijo(nosotros): torreta\nClimber: muy estable, rápido \nTiro con precisión: no, por culpa de drivers\nAnota trap: si, muy preciso\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: si \nCosas relevantes: muy rápido, estuvo pasando las notas a su lado, ágil, perdió tiempo pasando notas, falló pero buen intake y shooter, bueno en general\n",,1713410152763
1383,9,2811,unknown,true,true,true,"[ss]","[sm, ss, as]",1,true,7200,8000,0,2,0,2,3,1,"ana sof (7102)","Chasis: swerve\nIntake: movible\nShooter (pivote (angulos))/torreta(360)/fijo(nosotros): pivote\nClimber: no visto en acción\nTiro con precisión: no\nAnota trap: no\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: no\nCosas relevantes: se le atoró una nota en chasis, drivers desesperados, robot rápido y bueno pero mal aprovechado, falló la cadena al colgarse ",,1713410170296
1384,10,3603,unknown,true,true,true,"[ss, ss, ss]","[]",0,false,0,55600,0,0,0,3,4,4,"ana sof (7102)","Chasis: swerve\nIntake: piso\nShooter (pivote (angulos))/torreta(360)/fijo(nosotros): fijo\nClimber: no visto en acción\nTiro con precisión: si en auto \nAnota trap: no \nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: no\nCosas relevantes: buen autónomo, se le atoró una nota en shooter y no pudieron seguir, drivers desenfocados / pudieron defender, no anotaron por el bloqueo shooter\n",,1713410182498
1385,11,1771,unknown,true,true,true,"[ss, ss, ss]","[sa, sa, as, sa, sm, ss, as, as, sa, ts]",2,true,5150,0,0,4,1,4,4,4,"ana sof (7102)","Chasis: swerve\nIntake: piso \nShooter (pivote (angulos))/torreta(360)/fijo(nosotros): fijo\nClimber: bueno, eficiente, perdió aire, ganchos fuertes y altos\nTiro con precisión: si, muy precisa \nAnota trap: si\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: si\nCosas relevantes: muy preciso con los tiros, rápido, drivers enfocados y bien entrenados, cooperativo, shooter muy rápido, mecanismo para trap muy eficaz",,1713410194713
1386,12,581,unknown,false,true,false,"[]","[ss, sa, sa, sa, sa, ss, ss, ss, ss, ss, ts]",2,true,14450,12550,0,4,1,4,4,4,"ana sof (7102)","Chasis: swerve\nIntake: piso\nShooter (pivote (angulos))/torreta(360)/fijo(nosotros): fjo\nClimber: bueno, rápido y no perdió aire, \nTiro con precisión: si\nAnota trap: si\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: si, muchas veces\nCosas relevantes: cooperativo, rápido y preciso, buen shooter con mucha fuerza, muy buen intake, estable, bueno en general",,1713410207697
1387,13,2813,unknown,false,true,false,"[]","[ss, ss, sm]",0,false,0,11900,0,1,0,2,3,1,"ana sof (7102)","Chasis: swerve\nIntake: movible\nShooter (pivote (angulos))/torreta(360)/fijo(nosotros): pivote\nClimber: no visto en ación\nTiro con precisión: inconsistente\nAnota trap: no\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: si\nCosas relevantes: malo en general, drivers no concentrados, falló intake, tiempo perdido agarrando notas, buen shooter pero mal aprovechado",,1713410220069
1388,5,3b,blue,true,true,true,"[ss, sm]","[sm, sm, sm, as, as, tm]",2,false,0,0,0,2,1,3,2,3,"skops (7102)","Chasis: Swerve\nIntake: piso\nShooter(pivote(ángulos)/torreta(360)/fijo(nosotros): fijo\nClimber: bueno y rápido \nTiro con precisión: no\nAnota trap: no, la intentó pero se le atoró \nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: si, demasiado\nCosas relevantes: Rápido, un poco inestable, falla shooter al intentar meter en trap, falla demasiado, ni una nota en speaker",,1713410278938
1389,1,2067,unknown,true,true,true,"[as, ss, sm]","[sa, ss, ss, ts, as]",2,true,12450,0,0,2,0,1,3,2,"emilio bezanilla (7102)","Chasis:swerve\nIntake: debajo\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote\nClimber: si\nTiro con precisión: si\nAnota trap:si\nAnota con robot haciéndole defensa:si\nFouls:no\nFeeder:no\nCosas relevantes: buen robot, tarda en apuntar",,1713410613351
1390,2,2813,unknown,true,true,false,"[sm]","[as, am, am, sa, sa, sa, sm, sm, am]",0,false,0,5000,0,1,0,1,1,3,"emilio bezanilla (7102)","Chasis:swerve\nIntake:abajo\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)):fijo\nClimber:none\nTiro con precisión: a veces\nAnota trap:none\nAnota con robot haciéndole defensa:none\nFouls:2 piezas al mismo tiempo\nFeeder: si 3 piezas\nCosas relevantes:\nes un robot medio, no es realmente bueno\n",,1713410644407
1391,5,8153,unknown,false,false,false,"[]","[as]",0,false,0,28000,0,0,0,0,0,0,"emilio bezanilla (7102)","Chasis:tanque\nIntake:debajo\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)):fijo\nClimber:no\nTiro con precisión:no\nAnota trap:no\nAnota con robot haciéndole defensa:no\nFouls:no\nFeeder:no\nCosas relevantes: no elegir, no sirve pink hawks like\n\n",,1713410669486
1392,6,9134,unknown,true,true,false,"[ss, sm, sm, sm]","[as, am, ss, sm, sm, sm]",2,false,10000,0,0,1,0,0,2,1,"emilio bezanilla (7102)","Chasis:swerve lento\nIntake:debajo\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)):pivote\nClimber:mecanici\nTiro con precisión:no\nAnota trap:no\nAnota con robot haciéndole defensa:no\nFouls:no\nFeeder:no\nCosas relevantes:\nmuy lento y no tiene suficiente potencia para speaker \n",,1713410692963
1393,7,4403,unknown,false,true,false,"[]","[ss, ss]",2,false,6000,20000,0,3,0,2,2,2,"emilio bezanilla (7102)","Chasis:swerve\nIntake:arriba\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)):fijo\nClimber: mecanico\nTiro con precisión:\nAnota trap:no\nAnota con robot haciéndole defensa:si\nFouls:no\nFeeder: 7 notas\nCosas relevantes: buen robot\n\n",,1713410715903
1394,8,51,unknown,true,true,false,"[]","[as, ss, ss, ss, ss, ss, ss, ss, ss, sa, sm, sm]",0,false,0,0,0,3,0,2,3,4,"emilio bezanilla (7102)","Chasis: swerve\nIntake: abajo\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): fijo\nClimber: none\nTiro con precisión: bastante preciso, fallo por estar lejos\nAnota trap: none\nAnota con robot haciéndole defensa: no def\nFouls: no\nFeeder: no\nCosas relevantes:\nBuena concistencia",,1713410736775
1395,9,4795,unknown,true,true,false,"[ss]","[as, as, ss, ss, ss, sa, sm, sm, sm]",0,false,0,0,0,2,0,1,3,4,"emilio bezanilla (7102)","Chasis: swerve\nIntake: abajo\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivot\nClimber: none\nTiro con precisión: no\nAnota trap: none\nAnota con robot haciéndole defensa: none\nFouls: no\nFeeder: 5 feeds\nCosas relevantes: Se le atoro en el amp la nota y tira de muy lejor",,1713410764072
1396,10,1771,unknown,true,true,false,"[ss, ss, ss, ss, ss]","[as, as, ss, ts]",0,false,0,0,0,4,0,3,4,4,"emilio bezanilla (7102)","Chasis: swerve\nIntake: abajo\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivot\nClimber: si, mecanico\nTiro con precisión: si\nAnota trap: si\nAnota con robot haciéndole defensa: si\nFouls:no\nFeeder: 10 feeds\nCosas relevantes: muy bueno, se le complican esquinas\n",,1713410784722
1397,11,2869,unknown,false,true,false,"[ss]","[ss, ss, ss, sa, sa, sm, as, as]",0,false,0,10100,0,4,0,3,1,0,"emilio bezanilla (7102)","Chasis: swerve\nIntake: lado, pero se lo abientan a la garra directo\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): fijo\nClimber: tiene, pero no se colgo\nTiro con precisión: si\nAnota trap: none\nAnota con robot haciéndole defensa: none\nFouls: no\nFeeder: 3 feeds\nCosas relevantes: Buen driver y bot, solo que se le complica agarrar notas. rapido en amp",,1713410810657
1398,12,4403,unknown,false,false,false,"[sm, sm]","[am, sm, sm, sm]",0,false,0,18450,0,0,0,0,0,0,"emilio bezanilla (7102)","Chasis: swerve\nIntake: pivot\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivot\nClimber: si\nTiro con precisión: no\nAnota trap: no\nAnota con robot haciéndole defensa: none\nFouls: no\nFeeder: no\nCosas relevantes: Le faltaba potencia para lanzar\n",,1713410831909
1399,13,9015,unknown,false,true,false,"[sm, sm]","[as, ss, ss, ss]",0,false,7000,16000,0,0,0,1,1,0,"emilio bezanilla (7102)","Chasis: swerve\nIntake: abajo\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): fijo\nClimber: 1 brazo\nTiro con precisión: mala\nAnota trap: no\nAnota con robot haciéndole defensa: none\nFouls: 2 notas al mismom tiempo\nFeeder: 1 feed\nCosas relevantes: estorbo bastante mas de lo que ayudo",,1713410855809
1400,1,2052,unknown,true,true,true,"[ss, ss, ss]","[ss, ss, sm, sm, sm, sm, ss, ss]",2,false,7000,0,0,2,0,3,4,4,"león  (7102)","chasis:swerve\nintake: under bumper\nshooter: pivot\nclimber: tarda en subirse\npresition: falla mucho\ntrap: no\nanota contra defensa: no\nfouls: no\nfeeder: si\nextras: shooter no es consistente",,1713410858778
1401,2,581,unknown,true,true,false,"[]","[ss, ss, sm, ss, ss, ss, ts]",2,false,1000,0,0,2,0,2,3,2,"león  (7102)","chasis:swerve\nintake: under bumper\nshooter: pivot\nclimber: rapido\npresition: buena\ntrap: si\nanota contra defensa: si\nfouls: no\nfeeder: si\nextras: muchas colisiones con pared / aliados",,1713410870868
1402,3,4237,unknown,true,true,false,"[ss, ss, ss]","[ss, sm, as, ss, ss, ss, ss]",2,false,5000,0,0,2,0,1,NaN,NaN,"león  (7102)","chasis:swerve\nintake: under bumper y en el shooter\nshooter: pivot\nclimber: tarda alinearse\npresition: buena\ntrap: no\nanota contra defensa: si\nfouls: no \nfeeder: si\nextras: intake se atora y amp no es consistente ",,1713410932464
1403,4,7451,unknown,true,true,true,"[]","[sm, sm, ss, ss, sa, as, ss, ss, ss]",1,false,0,0,0,1,0,2,3,3,"león  (7102)","chasis:swerve\nintake: Under Bumper\nshooter: pivote\npresition: baja\ntrap: no\nanota contra defensa: no\nfouls: no\nfeeder: no\nextras: Tarda en disparar",,1713410949096
1404,5,1506,unknown,true,true,true,"[ss, sm]","[sm, ss, ss, ss, sm, am, am, ss, ss, tm]",2,false,0,0,0,1,0,1,3,3,"león  (7102)","chasis:swerve\nintake: Under Bumper\nshooter: pivot\npresition: mid \ntrap: si pero mal\nanota contra defensa: apenas\nfouls: no\nfeeder: no\nextras: Tarda en disparar, se cuelga muy temprano muchas colisiones",,1713410974079
1405,2,1506,blue,true,true,false,"[]","[as, sm, ss, ss, ss, am, as, tm]",3,true,4300,0,0,3,1,3,2,3,"skops (7102)","Chasis: swerve\nIntake: de piso\nShooter(pivote(ángulos)/torreta(360)/fijo(nosotros): pivote\nClimber: bueno, eficiente, pierde aire\nTiro con precisión: no\nAnota trap: no\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: no\nCosas relevantes: Rápido, Buenos drivers, no muy buena precisión, tiro a trap pero fallo, la nota se atoro",,1713410981073
1406,6,5534,unknown,false,true,false,"[ss]","[ss, ss, as, ss, ss, ss, ss, ss, ss, ss, ss]",2,false,6450,0,0,3,0,3,3,4,"león  (7102)","chasis:swerve\nintake: Under Bumper\nshooter: Fijo\npresition: Muy Buena\ntrap: Si\nanota contra defensa: Si\nfouls: No\nfeeder: No\nextras: Se tardo mucho en arrancar\n",,1713410985521
1407,7,368,unknown,true,true,true,"[ss, ss, sm]","[ss, as, as, ss, ss, ss, as, tm]",2,false,7000,0,0,2,0,2,3,3,"león  (7102)","chasis:swerve\nintake: beow bumper\nshooter: pivot\npresition: casi perfecta\ntrap: si\nanota contra defensa: n a\nfouls: no\nfeeder: si\nextras: muchas colisiones con pared, muy consistente\n",,1713410998053
1408,8,131,unknown,false,true,false,"[]","[as, as, ss, sm, ss, ts]",2,false,3800,0,0,3,1,2,3,4,"león  (7102)","chasis:swerve\nintake: Under Bumper\nshooter: Pivote\npresition: Media\ntrap: Si\nanota contra defensa: Si\nfouls: No\nfeeder: Si\nextras: No hizo nada en modo autonomo",,1713411011519
1409,9,1986,unknown,false,true,false,"[ss]","[ss, ss, as, sm, sm, sm, sm, tm]",2,false,4350,4350,0,0,0,0,0,0,"león  (7102)","chasis:swerve\nintake: Under Bumper\nshooter: Pivote\npresition: Media\ntrap: Rapida\nanota contra defensa: No\nfouls: No\nfeeder: Si\nextras: Muy poca fuerza de disparo",,1713411029517
1410,10,9624,unknown,false,true,false,"[sm]","[sm, ss, ss, ss, ss, sm, ss, ss, ss]",1,false,10000,7350,0,1,0,3,2,2,"león  (7102)","chasis:swerve\nintake: Pivote\nshooter: Fijo\npresition: Media\ntrap: No pudo agarrar la cadena\nanota contra defensa: no\nfouls: no\nfeeder: no\nextras: Fallo el autonomo y chocaba mucho",,1713411042133
1411,11,103,unknown,true,true,true,"[ss, sm]","[ss, sa, ss]",2,false,4650,0,0,0,0,1,3,4,"león  (7102)","chasis:swerve\nintake: Under Bumper\nshooter: Fijo\npresition: Media\ntrap: Rapida\nanota contra defensa: No\nfouls: No\nfeeder: Si\nextras: Manejaba erraticamente y disparaba a la trampa en lugar de el speaker",,1713411057331
1412,12,449,unknown,true,true,true,"[sm]","[ss, sm, sm, ss, ss, ss, ss, ss, ss, ss, ss]",0,false,0,0,0,2,0,3,4,3,"león  (7102)","chasis:swerve\nintake: under bumper\nshooter: 2 position pivot\npresition: puede mejorar\ntrap: n a\nanota contra defensa: si\nfouls: no\nfeeder: si\nextras: a veces para o tarda mucho en maniobras",,1713411072253
1413,13,1710,unknown,true,true,true,"[sm, sm, ss]","[ss, ss, ss, sm, sm, sm, ss]",0,false,0,0,0,3,0,2,4,4,"león  (7102)","chasis:swerve\nintake: under bumper\nshooter: pivot\npresition: buena\ntrap: n a \nanota contra defensa: n a\nfouls: n a\nfeeder: si\nextras: intake es lento",,1713411091873
1414,3,694,blue,true,true,true,"[]","[as, as, tm, sm, sm, ss, sm, sm, sm, sm, ss, sm, tm]",2,true,0,1250,0,2,1,3,1,2,"skops (7102)","Chasis: Swerve\nIntake: Piso\nShooter(pivote(ángulos)/torreta(360)/fijo(nosotros): Fijo\nClimber: Bueno y rápido \nTiro con precisión: No, pésimo tiro\nAnota trap: No\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: si\nCosas relevantes: Rápido, pero torpeza al momento de lanzar notas, inestable, subió al stage muy rápido pero no anotó en traps",,1713411093060
1415,4,5460,blue,true,true,true,"[ss, ss]","[sm, sm, ss, ss, as, ss, sm, ss, ss]",2,false,0,3200,0,4,1,3,2,3,"skops (7102)","Chasis: Swerve\nIntake: de piso\nShooter(pivote(ángulos)/torreta(360)/fijo(nosotros): fijo\nClimber: bueno, rápido, pierde aire\nTiro con precisión: si\nAnota trap: no, se quedó atorada la nota\nAnota con robot haciéndole defensa: no, lo defendieron y falló\nFouls: no\nFeeder: si, solo una vez\nCosas relevantes: rápido y eficiente, estable, buenos drivers, fallo en cosas muy pequeñas",,1713411163959
1416,5,694,blue,true,true,true,"[ss, sm]","[sm, sm, sm, as, as, tm]",2,false,0,0,0,2,1,3,2,3,"skops (7102)","Chasis: Swerve\nIntake: piso\nShooter(pivote(ángulos)/torreta(360)/fijo(nosotros): fijo\nClimber: bueno y rápido \nTiro con precisión: no\nAnota trap: no, la intentó pero se le atoró \nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: si, demasiado\nCosas relevantes: Rápido, un poco inestable, falla shooter al intentar meter en trap, falla demasiado, ni una nota en speaker",,1713411237609
1417,6,8873,blue,false,true,false,"[]","[as, as, as, sm, ss, as]",2,false,12150,11150,0,2,0,1,0,3,"skops (7102)","Chasis: swerve\nIntake: movible\nShooter(pivote(ángulos)/torreta(360)/fijo(nosotros): pivote\nClimber: malo, tardo mucho en subir porq es muy pesado\nTiro con precisión: si\nAnota trap: no\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: no\nCosas relevantes: Drivers malos, pesado e inestable (muy inestable), intake lento por ser movible, shooter bueno",,1713411275332
1418,7,6989,blue,true,true,true,"[]","[as, as, sm, sm, sm, am, am]",0,false,0,0,0,0,0,1,2,1,"skops (7102)","Chasis: Swerve\nIntake: de piso\nShooter(pivote(ángulos)/torreta(360)/fijo(nosotros): pivote\nClimber: no se colgó \nTiro con precisión: no\nAnota trap: no\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: no\nCosas relevantes: pésimo en general",,1713411301896
1419,8,118,blue,true,false,true,"[ss]","[as, sm, sm, ss, ts]",2,false,24250,0,0,3,1,4,4,4,"skops (7102)","Chasis: Swerve\nIntake: doble intake de piso\nShooter(pivote(ángulos)/torreta(360)/fijo(nosotros): torreta\nClimber: muy rápido y estable\nTiro con precisión: no por drivers \nAnota trap: si, demasiado bien\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: si\nCosas relevantes: rápido, ágil, cooperativo, fallo en varias ocasiones pero tiene muy buen intake y muy buen shooter, bueno en general",,1713411346597
